Bin center (eV),Counts per 2 eV bin
801.0,25
803.0,18
805.0,20
807.0,20
809.0,24
811.0,35
813.0,27
815.0,43
817.0,48
819.0,52
821.0,54
823.0,36
825.0,55
827.0,64
829.0,84
831.0,114
833.0,147
835.0,203
837.0,285
839.0,322
841.0,294
843.0,284
845.0,274
847.0,326
849.0,433
851.0,475
853.0,452
855.0,306
857.0,195
859.0,146
861.0,108
863.0,115
865.0,60
867.0,50
869.0,44
871.0,36
873.0,36
875.0,42
877.0,40
879.0,32
881.0,39
883.0,46
885.0,36
887.0,53
889.0,53
891.0,50
893.0,35
895.0,41
897.0,60
899.0,99
901.0,162
903.0,269
905.0,304
907.0,262
909.0,155
911.0,108
913.0,138
915.0,221
917.0,292
919.0,394
921.0,430
923.0,296
925.0,267
927.0,253
929.0,266
931.0,274
933.0,240
935.0,171
937.0,131
939.0,101
941.0,98
943.0,72
945.0,63
947.0,79
949.0,60
951.0,70
953.0,59
955.0,51
957.0,53
959.0,41
961.0,37
963.0,43
965.0,39
967.0,40
969.0,40
971.0,59
973.0,43
975.0,48
977.0,35
979.0,49
981.0,36
983.0,24
985.0,29
987.0,21
989.0,22
991.0,26
993.0,24
995.0,34
997.0,32
999.0,26
1001.0,33
1003.0,31
1005.0,17
1007.0,25
1009.0,18
1011.0,26
1013.0,25
1015.0,22
1017.0,26
1019.0,22
1021.0,20
1023.0,18
1025.0,25
1027.0,45
1029.0,45
1031.0,44
1033.0,39
1035.0,34
1037.0,26
1039.0,25
1041.0,21
1043.0,11
1045.0,25
1047.0,15
1049.0,20
1051.0,22
1053.0,18
1055.0,32
1057.0,19
1059.0,21
1061.0,19
1063.0,19
1065.0,11
1067.0,13
1069.0,16
1071.0,23
1073.0,19
1075.0,30
1077.0,18
1079.0,18
1081.0,34
1083.0,14
1085.0,16
1087.0,20
1089.0,13
1091.0,20
1093.0,20
1095.0,16
1097.0,22
1099.0,17
1101.0,12
1103.0,15
1105.0,18
1107.0,21
1109.0,23
1111.0,26
1113.0,20
1115.0,15
1117.0,22
1119.0,22
1121.0,22
1123.0,20
1125.0,36
1127.0,22
1129.0,23
1131.0,22
1133.0,14
1135.0,14
1137.0,18
1139.0,23
1141.0,16
1143.0,31
1145.0,19
1147.0,25
1149.0,16
1151.0,14
1153.0,14
1155.0,4
1157.0,18
1159.0,18
1161.0,22
1163.0,27
1165.0,23
1167.0,21
1169.0,22
1171.0,25
1173.0,22
1175.0,18
1177.0,22
1179.0,14
1181.0,24
1183.0,23
1185.0,13
1187.0,24
1189.0,14
1191.0,18
1193.0,14
1195.0,11
1197.0,14
1199.0,15
1201.0,15
1203.0,26
1205.0,23
1207.0,23
1209.0,20
1211.0,15
1213.0,15
1215.0,23
1217.0,18
1219.0,22
1221.0,20
1223.0,21
1225.0,20
1227.0,15
1229.0,23
1231.0,21
1233.0,12
1235.0,15
1237.0,15
1239.0,26
1241.0,18
1243.0,25
1245.0,23
1247.0,22
1249.0,17
1251.0,18
1253.0,18
1255.0,10
1257.0,21
1259.0,19
1261.0,16
1263.0,22
1265.0,29
1267.0,10
1269.0,13
1271.0,19
1273.0,17
1275.0,17
1277.0,23
1279.0,28
1281.0,15
1283.0,19
1285.0,13
1287.0,16
1289.0,23
1291.0,22
1293.0,17
1295.0,24
1297.0,13
1299.0,25
1301.0,17
1303.0,16
1305.0,17
1307.0,21
1309.0,24
1311.0,17
1313.0,19
1315.0,22
1317.0,16
1319.0,15
1321.0,16
1323.0,22
1325.0,29
1327.0,13
1329.0,21
1331.0,19
1333.0,16
1335.0,18
1337.0,23
1339.0,22
1341.0,28
1343.0,17
1345.0,20
1347.0,14
1349.0,23
1351.0,30
1353.0,15
1355.0,14
1357.0,24
1359.0,26
1361.0,20
1363.0,18
1365.0,15
1367.0,16
1369.0,16
1371.0,10
1373.0,16
1375.0,23
1377.0,22
1379.0,25
1381.0,23
1383.0,18
1385.0,31
1387.0,24
1389.0,20
1391.0,23
1393.0,28
1395.0,21
1397.0,19
1399.0,15
1401.0,25
1403.0,26
1405.0,29
1407.0,16
1409.0,18
1411.0,12
1413.0,12
1415.0,30
1417.0,21
1419.0,21
1421.0,23
1423.0,17
1425.0,17
1427.0,27
1429.0,18
1431.0,24
1433.0,18
1435.0,27
1437.0,23
1439.0,19
1441.0,20
1443.0,29
1445.0,22
1447.0,34
1449.0,28
1451.0,26
1453.0,26
1455.0,38
1457.0,34
1459.0,31
1461.0,18
1463.0,35
1465.0,28
1467.0,33
1469.0,37
1471.0,35
1473.0,39
1475.0,45
1477.0,38
1479.0,36
1481.0,45
1483.0,37
1485.0,35
1487.0,38
1489.0,36
1491.0,38
1493.0,34
1495.0,37
1497.0,37
1499.0,41
1501.0,41
1503.0,45
1505.0,34
1507.0,35
1509.0,39
1511.0,36
1513.0,29
1515.0,33
1517.0,44
1519.0,40
1521.0,30
1523.0,33
1525.0,41
1527.0,41
1529.0,36
1531.0,52
1533.0,50
1535.0,50
1537.0,49
1539.0,52
1541.0,43
1543.0,48
1545.0,53
1547.0,48
1549.0,54
1551.0,56
1553.0,68
1555.0,60
1557.0,90
1559.0,83
1561.0,68
1563.0,56
1565.0,73
1567.0,68
1569.0,56
1571.0,71
1573.0,66
1575.0,52
1577.0,55
1579.0,53
1581.0,62
1583.0,52
1585.0,47
1587.0,36
1589.0,37
1591.0,34
1593.0,35
1595.0,26
1597.0,25
1599.0,16
1601.0,23
1603.0,15
1605.0,24
1607.0,19
1609.0,33
1611.0,18
1613.0,22
1615.0,27
1617.0,21
1619.0,21
1621.0,27
1623.0,22
1625.0,26
1627.0,35
1629.0,44
1631.0,50
1633.0,36
1635.0,41
1637.0,48
1639.0,36
1641.0,46
1643.0,53
1645.0,36
1647.0,44
1649.0,31
1651.0,31
1653.0,22
1655.0,26
1657.0,27
1659.0,33
1661.0,35
1663.0,34
1665.0,41
1667.0,25
1669.0,47
1671.0,45
1673.0,40
1675.0,39
1677.0,40
1679.0,40
1681.0,60
1683.0,39
1685.0,48
1687.0,46
1689.0,38
1691.0,35
1693.0,37
1695.0,39
1697.0,41
1699.0,43
1701.0,39
1703.0,41
1705.0,37
1707.0,46
1709.0,51
1711.0,39
1713.0,53
1715.0,57
1717.0,44
1719.0,58
1721.0,93
1723.0,109
1725.0,127
1727.0,119
1729.0,103
1731.0,122
1733.0,113
1735.0,112
1737.0,118
1739.0,101
1741.0,87
1743.0,102
1745.0,102
1747.0,102
1749.0,109
1751.0,134
1753.0,129
1755.0,133
1757.0,143
1759.0,118
1761.0,133
1763.0,93
1765.0,76
1767.0,68
1769.0,47
1771.0,62
1773.0,49
1775.0,51
1777.0,58
1779.0,60
1781.0,64
1783.0,48
1785.0,51
1787.0,53
1789.0,42
1791.0,45
1793.0,42
1795.0,44
1797.0,36
1799.0,35
1801.0,32
1803.0,34
1805.0,43
1807.0,32
1809.0,38
1811.0,39
1813.0,43
1815.0,50
1817.0,49
1819.0,50
1821.0,44
1823.0,44
1825.0,51
1827.0,44
1829.0,49
1831.0,48
1833.0,37
1835.0,38
1837.0,35
1839.0,36
1841.0,34
1843.0,33
1845.0,38
1847.0,45
1849.0,73
1851.0,68
